dep_epci;siren_epci;nom_complet;nj_epci2015;fisc_epci2015;nb_com_epci_2015;ptot_epci_2015;pmun_epci_2015;dep_com;insee;siren_com;nom_com;ptot_2015;pmun_2015
82;248200115;CC du Sud-Quercy de Lafrançaise;CC;FA;7;7122;6949;82;82076;218200764;L'Honor-de-Cos;1584;1551
82;248200115;CC du Sud-Quercy de Lafrançaise;CC;FA;7;7122;6949;82;82077;218200772;Labarthe;383;380
82;248200115;CC du Sud-Quercy de Lafrançaise;CC;FA;7;7122;6949;82;82087;218200871;Lafrançaise;2977;2870
82;248200115;CC du Sud-Quercy de Lafrançaise;CC;FA;7;7122;6949;82;82120;218201200;Montastruc;309;304
82;248200115;CC du Sud-Quercy de Lafrançaise;CC;FA;7;7122;6949;82;82140;218201408;Piquecos;415;406
82;248200115;CC du Sud-Quercy de Lafrançaise;CC;FA;7;7122;6949;82;82144;218201440;Puycornet;700;694
82;248200115;CC du Sud-Quercy de Lafrançaise;CC;FA;7;7122;6949;82;82189;218201895;Vazerac;754;744
82;248200164;CC Terres de Confluences;CC;FA;6;29644;28566;82;82019;218200194;Boudou;713;686
82;248200164;CC Terres de Confluences;CC;FA;6;29644;28566;82;82033;218200335;Castelsarrasin;13780;13295
82;248200164;CC Terres de Confluences;CC;FA;6;29644;28566;82;82051;218200517;Durfort-Lacapelette;932;830
82;248200164;CC Terres de Confluences;CC;FA;6;29644;28566;82;82099;218200996;Lizac;512;509
82;248200164;CC Terres de Confluences;CC;FA;6;29644;28566;82;82112;218201127;Moissac;12914;12470
82;248200164;CC Terres de Confluences;CC;FA;6;29644;28566;82;82127;218201275;Montesquieu;793;776
82;248200172;CC du Terroir Grisolles/Villebrumier;CC;FA;13;20299;19985;82;82017;218200178;Bessens;1458;1449
82;248200172;CC du Terroir Grisolles/Villebrumier;CC;FA;13;20299;19985;82;82027;218200277;Campsas;1236;1224
82;248200172;CC du Terroir Grisolles/Villebrumier;CC;FA;13;20299;19985;82;82028;218200285;Canals;718;703
82;248200172;CC du Terroir Grisolles/Villebrumier;CC;FA;13;20299;19985;82;82048;218200483;Dieupentale;1518;1503
82;248200172;CC du Terroir Grisolles/Villebrumier;CC;FA;13;20299;19985;82;82057;218200574;Fabas;578;569
82;248200172;CC du Terroir Grisolles/Villebrumier;CC;FA;13;20299;19985;82;82075;218200756;Grisolles;3871;3812
82;248200172;CC du Terroir Grisolles/Villebrumier;CC;FA;13;20299;19985;82;82079;218200798;Labastide-Saint-Pierre;3822;3739
82;248200172;CC du Terroir Grisolles/Villebrumier;CC;FA;13;20299;19985;82;82135;218201358;Nohic;1253;1229
82;248200172;CC du Terroir Grisolles/Villebrumier;CC;FA;13;20299;19985;82;82136;218201366;Orgueil;1612;1589
82;248200172;CC du Terroir Grisolles/Villebrumier;CC;FA;13;20299;19985;82;82142;218201424;Pompignan;1419;1414
82;248200172;CC du Terroir Grisolles/Villebrumier;CC;FA;13;20299;19985;82;82150;218201507;Reyniès;933;915
82;248200172;CC du Terroir Grisolles/Villebrumier;CC;FA;13;20299;19985;82;82188;218201887;Varennes;638;621
82;248200172;CC du Terroir Grisolles/Villebrumier;CC;FA;13;20299;19985;82;82194;218201945;Villebrumier;1243;1218
82;248200180;CC Garonne et Canal;CC;FA;6;11724;11453;82;82052;218200525;Escatalens;1113;1059
82;248200180;CC Garonne et Canal;CC;FA;6;11724;11453;82;82062;218200624;Finhan;1486;1465
82;248200180;CC Garonne et Canal;CC;FA;6;11724;11453;82;82085;218200855;Lacourt-Saint-Pierre;1152;1130
82;248200180;CC Garonne et Canal;CC;FA;6;11724;11453;82;82114;218201143;Monbéqui;625;611
82;248200180;CC Garonne et Canal;CC;FA;6;11724;11453;82;82123;218201234;Montbartier;1273;1234
82;248200180;CC Garonne et Canal;CC;FA;6;11724;11453;82;82125;218201259;Montech;6075;5954
82;248200198;CC Terrasses et Vallée de l'Aveyron;CC;FA;7;16119;15787;82;82002;218200020;Albias;3241;3166
82;248200198;CC Terrasses et Vallée de l'Aveyron;CC;FA;7;16119;15787;82;82018;218200186;Bioule;1113;1090
82;248200198;CC Terrasses et Vallée de l'Aveyron;CC;FA;7;16119;15787;82;82026;218200269;Bruniquel;639;616
82;248200198;CC Terrasses et Vallée de l'Aveyron;CC;FA;7;16119;15787;82;82132;218201325;Montricoux;1103;1082
82;248200198;CC Terrasses et Vallée de l'Aveyron;CC;FA;7;16119;15787;82;82134;218201341;Nègrepelisse;5440;5343
82;248200198;CC Terrasses et Vallée de l'Aveyron;CC;FA;7;16119;15787;82;82161;218201614;Saint-Etienne-de-Tulmont;3754;3676
82;248200198;CC Terrasses et Vallée de l'Aveyron;CC;FA;7;16119;15787;82;82184;218201846;Vaïssac;829;814
82;248200206;CC du Pays de Garonne et de Gascogne;CC;FA;9;10580;10423;82;82005;218200053;Aucamville;1062;1052
82;248200206;CC du Pays de Garonne et de Gascogne;CC;FA;9;10580;10423;82;82014;218200145;Beaupuy;319;316
82;248200206;CC du Pays de Garonne et de Gascogne;CC;FA;9;10580;10423;82;82020;218200202;Bouillac;611;603
82;248200206;CC du Pays de Garonne et de Gascogne;CC;FA;9;10580;10423;82;82023;218200236;Bourret;841;824
82;248200206;CC du Pays de Garonne et de Gascogne;CC;FA;9;10580;10423;82;82043;218200434;Comberouger;286;284
82;248200206;CC du Pays de Garonne et de Gascogne;CC;FA;9;10580;10423;82;82105;218201051;Mas-Grenier;1280;1259
82;248200206;CC du Pays de Garonne et de Gascogne;CC;FA;9;10580;10423;82;82173;218201739;Saint-Sardos;935;920
82;248200206;CC du Pays de Garonne et de Gascogne;CC;FA;9;10580;10423;82;82178;218201788;Savenès;783;771
82;248200206;CC du Pays de Garonne et de Gascogne;CC;FA;9;10580;10423;82;82190;218201903;Verdun-sur-Garonne;4463;4394
83;200004802;CC du Pays de Fayence;CC;FA;9;27274;26761;83;83008;218300085;Bagnols-en-Forêt;2622;2565
83;200004802;CC du Pays de Fayence;CC;FA;9;27274;26761;83;83029;218300291;Callian;3412;3346
83;200004802;CC du Pays de Fayence;CC;FA;9;27274;26761;83;83055;218300556;Fayence;5553;5460
83;200004802;CC du Pays de Fayence;CC;FA;9;27274;26761;83;83080;218300804;Mons;885;866
83;200004802;CC du Pays de Fayence;CC;FA;9;27274;26761;83;83081;218300812;Montauroux;6138;6019
83;200004802;CC du Pays de Fayence;CC;FA;9;27274;26761;83;83117;218301174;Saint-Paul-en-Forêt;1776;1733
83;200004802;CC du Pays de Fayence;CC;FA;9;27274;26761;83;83124;218301240;Seillans;2514;2489
83;200004802;CC du Pays de Fayence;CC;FA;9;27274;26761;83;83133;218301331;Tanneron;1486;1460
83;200004802;CC du Pays de Fayence;CC;FA;9;27274;26761;83;83138;218301380;Tourrettes;2888;2823
83;200027100;CC Méditerranée Porte des Maures;CC;FPU;6;40801;40152;83;83019;218300192;Bormes-les-Mimosas;7845;7698
83;200027100;CC Méditerranée Porte des Maures;CC;FPU;6;40801;40152;83;83043;218300432;Collobrières;1946;1854
83;200027100;CC Méditerranée Porte des Maures;CC;FPU;6;40801;40152;83;83049;218300499;Cuers;10593;10452
83;200027100;CC Méditerranée Porte des Maures;CC;FPU;6;40801;40152;83;83070;218300705;Le Lavandou;5236;5165
83;200027100;CC Méditerranée Porte des Maures;CC;FPU;6;40801;40152;83;83071;218300713;La Londe-les-Maures;9236;9116
83;200027100;CC Méditerranée Porte des Maures;CC;FPU;6;40801;40152;83;83091;218300911;Pierrefeu-du-Var;5945;5867
83;200035319;CA Var Esterel Mediterranee (Cavem);CA;FPU;5;110330;108505;83;83001;218300010;Les Adrets-de-l'Estérel;2858;2788
83;200035319;CA Var Esterel Mediterranee (Cavem);CA;FPU;5;110330;108505;83;83061;218300614;Fréjus;53298;52532
83;200035319;CA Var Esterel Mediterranee (Cavem);CA;FPU;5;110330;108505;83;83099;218300994;Puget-sur-Argens;7042;6915
83;200035319;CA Var Esterel Mediterranee (Cavem);CA;FPU;5;110330;108505;83;83107;218301075;Roquebrune-sur-Argens;12416;12155
83;200035319;CA Var Esterel Mediterranee (Cavem);CA;FPU;5;110330;108505;83;83118;218301182;Saint-Raphaël;34716;34115
83;200036077;CC du Golfe de Saint-Tropez;CC;FA;12;56550;55481;83;83036;218300366;Cavalaire-sur-Mer;7167;7062
83;200036077;CC du Golfe de Saint-Tropez;CC;FA;12;56550;55481;83;83042;218300424;Cogolin;11339;11186
83;200036077;CC du Golfe de Saint-Tropez;CC;FA;12;56550;55481;83;83048;218300481;La Croix-Valmer;3653;3509
83;200036077;CC du Golfe de Saint-Tropez;CC;FA;12;56550;55481;83;83063;218300630;La Garde-Freinet;1846;1810
83;200036077;CC du Golfe de Saint-Tropez;CC;FA;12;56550;55481;83;83065;218300655;Gassin;2887;2818
83;200036077;CC du Golfe de Saint-Tropez;CC;FA;12;56550;55481;83;83068;218300689;Grimaud;4145;4041
83;200036077;CC du Golfe de Saint-Tropez;CC;FA;12;56550;55481;83;83079;218300796;La Môle;1214;1198
83;200036077;CC du Golfe de Saint-Tropez;CC;FA;12;56550;55481;83;83094;218300945;Le Plan-de-la-Tour;2892;2829
83;200036077;CC du Golfe de Saint-Tropez;CC;FA;12;56550;55481;83;83101;218301018;Ramatuelle;2166;2126
83;200036077;CC du Golfe de Saint-Tropez;CC;FA;12;56550;55481;83;83115;218301158;Sainte-Maxime;13991;13736
83;200036077;CC du Golfe de Saint-Tropez;CC;FA;12;56550;55481;83;83119;218301190;Saint-Tropez;4525;4452
83;200036077;CC du Golfe de Saint-Tropez;CC;FA;12;56550;55481;83;83152;218301521;Rayol-Canadel-sur-Mer;725;714
83;200040202;CC Provence Verdon;CC;FPU;15;21772;21425;83;83006;218300069;Artigues;222;216
83;200040202;CC Provence Verdon;CC;FPU;15;21772;21425;83;83012;218300127;Barjols;3135;3080
83;200040202;CC Provence Verdon;CC;FPU;15;21772;21425;83;83025;218300259;Brue-Auriac;1251;1222
83;200040202;CC Provence Verdon;CC;FPU;15;21772;21425;83;83052;218300523;Esparron;341;338
83;200040202;CC Provence Verdon;CC;FPU;15;21772;21425;83;83060;218300606;Fox-Amphoux;487;483
83;200040202;CC Provence Verdon;CC;FPU;15;21772;21425;83;83066;218300663;Ginasservis;1583;1551
83;200040202;CC Provence Verdon;CC;FPU;15;21772;21425;83;83084;218300846;Montmeyan;598;592
83;200040202;CC Provence Verdon;CC;FPU;15;21772;21425;83;83095;218300952;Pontevès;794;781
83;200040202;CC Provence Verdon;CC;FPU;15;21772;21425;83;83104;218301042;Rians;4398;4345
83;200040202;CC Provence Verdon;CC;FPU;15;21772;21425;83;83113;218301133;Saint-Julien;2245;2222
83;200040202;CC Provence Verdon;CC;FPU;15;21772;21425;83;83114;218301141;Saint-Martin-de-Pallières;244;242
83;200040202;CC Provence Verdon;CC;FPU;15;21772;21425;83;83125;218301257;Seillons-Source-d'Argens;2312;2266
83;200040202;CC Provence Verdon;CC;FPU;15;21772;21425;83;83135;218301356;Tavernes;1317;1298
83;200040202;CC Provence Verdon;CC;FPU;15;21772;21425;83;83145;218301455;Varages;1164;1137
83;200040202;CC Provence Verdon;CC;FPU;15;21772;21425;83;83146;218301463;La Verdière;1681;1652
83;200040210;CC Lacs et Gorges du Verdon;CC;FPU;11;8160;7996;83;83002;218300028;Aiguines;271;269
83;200040210;CC Lacs et Gorges du Verdon;CC;FPU;11;8160;7996;83;83005;218300051;Artignosc-sur-Verdon;318;310
83;200040210;CC Lacs et Gorges du Verdon;CC;FPU;11;8160;7996;83;83007;218300077;Aups;2167;2113
83;200040210;CC Lacs et Gorges du Verdon;CC;FPU;11;8160;7996;83;83014;218300143;Baudinard-sur-Verdon;208;202
83;200040210;CC Lacs et Gorges du Verdon;CC;FPU;11;8160;7996;83;83015;218300150;Bauduen;337;324
83;200040210;CC Lacs et Gorges du Verdon;CC;FPU;11;8160;7996;83;83078;218300788;Moissac-Bellevue;308;302
83;200040210;CC Lacs et Gorges du Verdon;CC;FPU;11;8160;7996;83;83102;218301026;Régusse;2315;2280
83;200040210;CC Lacs et Gorges du Verdon;CC;FPU;11;8160;7996;83;83122;218301224;Les Salles-sur-Verdon;249;244
83;200040210;CC Lacs et Gorges du Verdon;CC;FPU;11;8160;7996;83;83139;218301398;Tourtour;603;593
83;200040210;CC Lacs et Gorges du Verdon;CC;FPU;11;8160;7996;83;83147;218301471;Vérignon;10;10
83;200040210;CC Lacs et Gorges du Verdon;CC;FPU;11;8160;7996;83;83149;218301497;Villecroze;1374;1349
83;248300394;CA Sud Sainte Baume;CA;FPU;9;59978;59072;83;83009;218300093;Bandol;7745;7622
83;248300394;CA Sud Sainte Baume;CA;FPU;9;59978;59072;83;83016;218300168;Le Beausset;9374;9204
83;248300394;CA Sud Sainte Baume;CA;FPU;9;59978;59072;83;83027;218300275;La Cadière-d'Azur;5532;5448
83;248300394;CA Sud Sainte Baume;CA;FPU;9;59978;59072;83;83035;218300358;Le Castellet;4166;4083
83;248300394;CA Sud Sainte Baume;CA;FPU;9;59978;59072;83;83053;218300531;Evenos;2164;2120
83;248300394;CA Sud Sainte Baume;CA;FPU;9;59978;59072;83;83105;218301059;Riboux;33;33
83;248300394;CA Sud Sainte Baume;CA;FPU;9;59978;59072;83;83112;218301125;Saint-Cyr-sur-Mer;11884;11755
83;248300394;CA Sud Sainte Baume;CA;FPU;9;59978;59072;83;83123;218301232;Sanary-sur-Mer;16295;16062
83;248300394;CA Sud Sainte Baume;CA;FPU;9;59978;59072;83;83127;218301273;Signes;2785;2745
83;248300410;CC de la Vallée du Gapeau;CC;FPU;5;31012;30556;83;83017;218300176;Belgentier;2447;2421
83;248300410;CC de la Vallée du Gapeau;CC;FPU;5;31012;30556;83;83054;218300549;La Farlède;8799;8682
83;248300410;CC de la Vallée du Gapeau;CC;FPU;5;31012;30556;83;83130;218301307;Solliès-Pont;11768;11624
83;248300410;CC de la Vallée du Gapeau;CC;FPU;5;31012;30556;83;83131;218301315;Solliès-Toucas;5503;5375
83;248300410;CC de la Vallée du Gapeau;CC;FPU;5;31012;30556;83;83132;218301323;Solliès-Ville;2495;2454
83;248300493;CA Dracénoise;CA;FPU;19;105487;102980;83;83003;218300036;Ampus;954;931
83;248300493;CA Dracénoise;CA;FPU;19;105487;102980;83;83004;218300044;Les Arcs;7153;6971
83;248300493;CA Dracénoise;CA;FPU;19;105487;102980;83;83011;218300119;Bargemon;1550;1529
83;248300493;CA Dracénoise;CA;FPU;19;105487;102980;83;83028;218300283;Callas;1873;1829
83;248300493;CA Dracénoise;CA;FPU;19;105487;102980;83;83038;218300382;Châteaudouble;462;452
83;248300493;CA Dracénoise;CA;FPU;19;105487;102980;83;83041;218300416;Claviers;624;613
83;248300493;CA Dracénoise;CA;FPU;19;105487;102980;83;83050;218300507;Draguignan;38317;37476
83;248300493;CA Dracénoise;CA;FPU;19;105487;102980;83;83056;218300564;Figanières;2641;2576
83;248300493;CA Dracénoise;CA;FPU;19;105487;102980;83;83058;218300580;Flayosc;4475;4366
83;248300493;CA Dracénoise;CA;FPU;19;105487;102980;83;83072;218300721;Lorgues;9341;9047
83;248300493;CA Dracénoise;CA;FPU;19;105487;102980;83;83082;218300820;Montferrat;1467;1446
83;248300493;CA Dracénoise;CA;FPU;19;105487;102980;83;83085;218300853;La Motte;3068;3000
83;248300493;CA Dracénoise;CA;FPU;19;105487;102980;83;83086;218300861;Le Muy;9611;9327
83;248300493;CA Dracénoise;CA;FPU;19;105487;102980;83;83121;218301216;Salernes;3869;3764
83;248300493;CA Dracénoise;CA;FPU;19;105487;102980;83;83128;218301281;Sillans-la-Cascade;763;708
83;248300493;CA Dracénoise;CA;FPU;19;105487;102980;83;83134;218301349;Taradeau;1824;1786
83;248300493;CA Dracénoise;CA;FPU;19;105487;102980;83;83141;218301414;Trans-en-Provence;5727;5562
83;248300493;CA Dracénoise;CA;FPU;19;105487;102980;83;83148;218301489;Vidauban;11066;10908
83;248300493;CA Dracénoise;CA;FPU;19;105487;102980;83;83154;218301547;Saint-Antonin-du-Var;702;689
83;248300501;CC du Val d'Issole;CC;FA;8;22335;22004;83;83059;218300598;Forcalqueiret;2668;2632
83;248300501;CC du Val d'Issole;CC;FA;8;22335;22004;83;83064;218300648;Garéoult;5569;5486
83;248300501;CC du Val d'Issole;CC;FA;8;22335;22004;83;83076;218300762;Mazaugues;860;848
83;248300501;CC du Val d'Issole;CC;FA;8;22335;22004;83;83077;218300770;Méounes-lès-Montrieux;2087;2051
83;248300501;CC du Val d'Issole;CC;FA;8;22335;22004;83;83088;218300887;Néoules;2580;2533
83;248300501;CC du Val d'Issole;CC;FA;8;22335;22004;83;83106;218301067;Rocbaron;4118;4059
83;248300501;CC du Val d'Issole;CC;FA;8;22335;22004;83;83108;218301083;La Roquebrussanne;2543;2513
83;248300501;CC du Val d'Issole;CC;FA;8;22335;22004;83;83111;218301117;Sainte-Anastasie-sur-Issole;1910;1882
83;248300527;CC Comté de Provence;CC;FPU;12;39684;38788;83;83023;218300234;Brignoles;16881;16454
83;248300527;CC Comté de Provence;CC;FPU;12;39684;38788;83;83030;218300309;Camps-la-Source;1822;1788
83;248300527;CC Comté de Provence;CC;FPU;12;39684;38788;83;83032;218300325;Carcès;3440;3386
83;248300527;CC Comté de Provence;CC;FPU;12;39684;38788;83;83037;218300374;La Celle;1423;1353
83;248300527;CC Comté de Provence;CC;FPU;12;39684;38788;83;83039;218300390;Châteauvert;165;136
83;248300527;CC Comté de Provence;CC;FPU;12;39684;38788;83;83045;218300457;Correns;889;875
83;248300527;CC Comté de Provence;CC;FPU;12;39684;38788;83;83046;218300465;Cotignac;2377;2313
83;248300527;CC Comté de Provence;CC;FPU;12;39684;38788;83;83051;218300515;Entrecasteaux;1099;1087
83;248300527;CC Comté de Provence;CC;FPU;12;39684;38788;83;83083;218300838;Montfort-sur-Argens;1278;1269
83;248300527;CC Comté de Provence;CC;FPU;12;39684;38788;83;83140;218301406;Tourves;5043;4963
83;248300527;CC Comté de Provence;CC;FPU;12;39684;38788;83;83143;218301430;Le Val;4285;4198
83;248300527;CC Comté de Provence;CC;FPU;12;39684;38788;83;83151;218301513;Vins-sur-Caramy;982;966
83;248300535;CC Sainte Baume - Mont Aurélien;CC;FPU;8;31877;31200;83;83021;218300218;Bras;2583;2543
83;248300535;CC Sainte Baume - Mont Aurélien;CC;FPU;8;31877;31200;83;83087;218300879;Nans-les-Pins;4217;4153
83;248300535;CC Sainte Baume - Mont Aurélien;CC;FPU;8;31877;31200;83;83089;218300895;Ollières;638;627
83;248300535;CC Sainte Baume - Mont Aurélien;CC;FPU;8;31877;31200;83;83093;218300937;Plan-d'Aups-Sainte-Baume;1878;1859
83;248300535;CC Sainte Baume - Mont Aurélien;CC;FPU;8;31877;31200;83;83096;218300960;Pourcieux;1194;1173
83;248300535;CC Sainte Baume - Mont Aurélien;CC;FPU;8;31877;31200;83;83097;218300978;Pourrières;4599;4543
83;248300535;CC Sainte Baume - Mont Aurélien;CC;FPU;8;31877;31200;83;83110;218301109;Rougiers;1598;1568
83;248300535;CC Sainte Baume - Mont Aurélien;CC;FPU;8;31877;31200;83;83116;218301166;Saint-Maximin-la-Sainte-Baume;15170;14734
83;248300543;CA Toulon Provence Méditerranée;CA;FPU;12;432447;425612;83;83034;218300341;Carqueiranne;10078;9899
83;248300543;CA Toulon Provence Méditerranée;CA;FPU;12;432447;425612;83;83047;218300473;La Crau;16999;16592
83;248300543;CA Toulon Provence Méditerranée;CA;FPU;12;432447;425612;83;83062;218300622;La Garde;26121;25736
83;248300543;CA Toulon Provence Méditerranée;CA;FPU;12;432447;425612;83;83069;218300697;Hyères;56603;55402
83;248300543;CA Toulon Provence Méditerranée;CA;FPU;12;432447;425612;83;83090;218300903;Ollioules;13538;13267
83;248300543;CA Toulon Provence Méditerranée;CA;FPU;12;432447;425612;83;83098;218300986;Le Pradet;11597;11336
83;248300543;CA Toulon Provence Méditerranée;CA;FPU;12;432447;425612;83;83103;218301034;Le Revest-les-Eaux;3694;3616
83;248300543;CA Toulon Provence Méditerranée;CA;FPU;12;432447;425612;83;83126;218301265;La Seyne-sur-Mer;64695;63902
83;248300543;CA Toulon Provence Méditerranée;CA;FPU;12;432447;425612;83;83129;218301299;Six-Fours-les-Plages;34709;34057
83;248300543;CA Toulon Provence Méditerranée;CA;FPU;12;432447;425612;83;83137;218301372;Toulon;167168;164899
83;248300543;CA Toulon Provence Méditerranée;CA;FPU;12;432447;425612;83;83144;218301448;La Valette-du-Var;21409;21155
83;248300543;CA Toulon Provence Méditerranée;CA;FPU;12;432447;425612;83;83153;218301539;Saint-Mandrier-sur-Mer;5836;5751
83;248300550;CC Coeur du Var;CC;FPU;11;40994;40443;83;83018;218300184;Besse-sur-Issole;3061;3025
83;248300550;CC Coeur du Var;CC;FPU;11;40994;40443;83;83026;218300267;Cabasse;1981;1949
83;248300550;CC Coeur du Var;CC;FPU;11;40994;40443;83;83031;218300317;Le Cannet-des-Maures;4241;4187
83;248300550;CC Coeur du Var;CC;FPU;11;40994;40443;83;83033;218300333;Carnoules;3430;3385
83;248300550;CC Coeur du Var;CC;FPU;11;40994;40443;83;83057;218300572;Flassans-sur-Issole;3290;3229
83;248300550;CC Coeur du Var;CC;FPU;11;40994;40443;83;83067;218300671;Gonfaron;4282;4244
83;248300550;CC Coeur du Var;CC;FPU;11;40994;40443;83;83073;218300739;Le Luc;9987;9874
83;248300550;CC Coeur du Var;CC;FPU;11;40994;40443;83;83075;218300754;Les Mayons;653;644
83;248300550;CC Coeur du Var;CC;FPU;11;40994;40443;83;83092;218300929;Pignans;3630;3582
83;248300550;CC Coeur du Var;CC;FPU;11;40994;40443;83;83100;218301000;Puget-Ville;4025;3951
83;248300550;CC Coeur du Var;CC;FPU;11;40994;40443;83;83136;218301364;Le Thoronet;2414;2373
83;248300584;CC Artuby Verdon;CC;FA;9;1505;1482;83;83010;218300101;Bargème;185;180
83;248300584;CC Artuby Verdon;CC;FA;9;1505;1482;83;83013;218300135;La Bastide;202;200
83;248300584;CC Artuby Verdon;CC;FA;9;1505;1482;83;83020;218300200;Le Bourguet;26;26
83;248300584;CC Artuby Verdon;CC;FA;9;1505;1482;83;83022;218300226;Brenon;24;24
83;248300584;CC Artuby Verdon;CC;FA;9;1505;1482;83;83040;218300408;Châteauvieux;78;78
83;248300584;CC Artuby Verdon;CC;FA;9;1505;1482;83;83044;218300440;Comps-sur-Artuby;338;334
83;248300584;CC Artuby Verdon;CC;FA;9;1505;1482;83;83074;218300747;La Martre;202;198
83;248300584;CC Artuby Verdon;CC;FA;9;1505;1482;83;83109;218301091;La Roque-Esclapon;275;271
83;248300584;CC Artuby Verdon;CC;FA;9;1505;1482;83;83142;218301422;Trigance;175;171
84;200000628;CC Rhône Lez Provence;CC;FPU;5;24999;24560;84;84019;218400190;Bollène;14376;14131
84;200000628;CC Rhône Lez Provence;CC;FPU;5;24999;24560;84;84063;218400638;Lamotte-du-Rhône;411;402
84;200000628;CC Rhône Lez Provence;CC;FPU;5;24999;24560;84;84064;218400646;Lapalud;4047;3966
84;200000628;CC Rhône Lez Provence;CC;FPU;5;24999;24560;84;84078;218400786;Mondragon;3780;3727
84;200000628;CC Rhône Lez Provence;CC;FPU;5;24999;24560;84;84083;218400836;Mornas;2385;2334
84;200035723;CC ''ventoux-Sud'';CC;FPU;11;9334;9163;26;26135;212601355;Ferrassières;120;118
84;200035723;CC ''ventoux-Sud'';CC;FPU;11;9334;9163;84;84005;218400059;Aurel;190;189
84;200035723;CC ''ventoux-Sud'';CC;FPU;11;9334;9163;84;84018;218400182;Blauvac;483;476
84;200035723;CC ''ventoux-Sud'';CC;FPU;11;9334;9163;84;84070;218400703;Malemort-du-Comtat;1636;1607
84;200035723;CC ''ventoux-Sud'';CC;FPU;11;9334;9163;84;84075;218400752;Méthamis;397;392
84;200035723;CC ''ventoux-Sud'';CC;FPU;11;9334;9163;84;84079;218400794;Monieux;355;350
84;200035723;CC ''ventoux-Sud'';CC;FPU;11;9334;9163;84;84082;218400828;Mormoiron;1951;1899
84;200035723;CC ''ventoux-Sud'';CC;FPU;11;9334;9163;84;84107;218401073;Saint-Christol;1368;1357
84;200035723;CC ''ventoux-Sud'';CC;FPU;11;9334;9163;84;84120;218401206;Saint-Trinit;129;126
84;200035723;CC ''ventoux-Sud'';CC;FPU;11;9334;9163;84;84123;218401230;Sault;1374;1352
84;200035723;CC ''ventoux-Sud'';CC;FPU;11;9334;9163;84;84148;218401487;Villes-sur-Auzon;1331;1297
84;200040442;CC Luberon Monts de Vaucluse;CC;FPU;11;47268;46272;84;84013;218400133;Beaumettes;247;245
84;200040442;CC Luberon Monts de Vaucluse;CC;FPU;11;47268;46272;84;84025;218400257;Cabrières-d'Avignon;1781;1734
84;200040442;CC Luberon Monts de Vaucluse;CC;FPU;11;47268;46272;84;84035;218400356;Cavaillon;25780;25289
84;200040442;CC Luberon Monts de Vaucluse;CC;FPU;11;47268;46272;84;84038;218400380;Cheval-Blanc;4160;4080
84;200040442;CC Luberon Monts de Vaucluse;CC;FPU;11;47268;46272;84;84050;218400505;Gordes;2056;2001
84;200040442;CC Luberon Monts de Vaucluse;CC;FPU;11;47268;46272;84;84062;218400620;Lagnes;1674;1633
84;200040442;CC Luberon Monts de Vaucluse;CC;FPU;11;47268;46272;84;84071;218400711;Maubec;1909;1867
84;200040442;CC Luberon Monts de Vaucluse;CC;FPU;11;47268;46272;84;84074;218400745;Mérindol;2027;1987
84;200040442;CC Luberon Monts de Vaucluse;CC;FPU;11;47268;46272;84;84086;218400869;Oppède;1384;1339
84;200040442;CC Luberon Monts de Vaucluse;CC;FPU;11;47268;46272;84;84099;218400992;Robion;4233;4129
84;200040442;CC Luberon Monts de Vaucluse;CC;FPU;11;47268;46272;84;84131;218401313;Taillades;2017;1968
84;200040624;CC Pays d'Apt-Luberon;CC;FPU;25;30939;30114;04;04045;210400453;Céreste;1256;1242
84;200040624;CC Pays d'Apt-Luberon;CC;FPU;25;30939;30114;84;84003;218400034;Apt;12325;11979
84;200040624;CC Pays d'Apt-Luberon;CC;FPU;25;30939;30114;84;84006;218400067;Auribeau;77;74
84;200040624;CC Pays d'Apt-Luberon;CC;FPU;25;30939;30114;84;84020;218400208;Bonnieux;1424;1395
84;200040624;CC Pays d'Apt-Luberon;CC;FPU;25;30939;30114;84;84023;218400232;Buoux;121;118
84;200040624;CC Pays d'Apt-Luberon;CC;FPU;25;30939;30114;84;84032;218400323;Caseneuve;505;502
84;200040624;CC Pays d'Apt-Luberon;CC;FPU;25;30939;30114;84;84033;218400331;Castellet;121;119
84;200040624;CC Pays d'Apt-Luberon;CC;FPU;25;30939;30114;84;84047;218400471;Gargas;2903;2843
84;200040624;CC Pays d'Apt-Luberon;CC;FPU;25;30939;30114;84;84048;218400489;Gignac;52;50
84;200040624;CC Pays d'Apt-Luberon;CC;FPU;25;30939;30114;84;84051;218400513;Goult;1196;1147
84;200040624;CC Pays d'Apt-Luberon;CC;FPU;25;30939;30114;84;84057;218400570;Joucas;337;325
84;200040624;CC Pays d'Apt-Luberon;CC;FPU;25;30939;30114;84;84058;218400588;Lacoste;421;404
84;200040624;CC Pays d'Apt-Luberon;CC;FPU;25;30939;30114;84;84060;218400604;Lagarde-d'Apt;35;35
84;200040624;CC Pays d'Apt-Luberon;CC;FPU;25;30939;30114;84;84066;218400661;Lioux;249;243
84;200040624;CC Pays d'Apt-Luberon;CC;FPU;25;30939;30114;84;84073;218400737;Ménerbes;1047;1019
84;200040624;CC Pays d'Apt-Luberon;CC;FPU;25;30939;30114;84;84085;218400851;Murs;418;410
84;200040624;CC Pays d'Apt-Luberon;CC;FPU;25;30939;30114;84;84102;218401024;Roussillon;1348;1318
